deg,mi,mean,norm2,median
2.0,1.9375689447864184,0.13043801486492157,30.867446899414062,0.0778350904583931
1804.0,1.3044363545313176,0.4691811800003052,123.52779388427734,0.26817482709884644
754.0,1.1640938660132436,0.5026557445526123,119.88922119140625,0.2424342930316925
58.0,1.3737422350958495,0.33261266350746155,81.06964874267578,0.16519413888454437
1.0,1.9221149009463456,0.09799211472272873,29.031665802001953,0.0468212328851223
0.0,1.8885385430722725,0.11050766706466675,28.824148178100586,0.050648145377635956
29.0,1.7680601736918535,0.14412400126457214,40.31118392944336,0.07393760234117508
183.0,1.6079575695377377,0.2541590631008148,61.63806915283203,0.16308218240737915
23.0,1.5445197351092017,0.2407779097557068,66.90790557861328,0.09962296485900879
3022.0,1.001689763045741,0.6531516313552856,158.48434448242188,0.3019404411315918
141.0,1.4798749976571868,0.25349634885787964,74.10209655761719,0.11222165822982788
1.0,1.8739555547427833,0.1155383363366127,31.371076583862305,0.05241581052541733
15.0,1.7103044935861653,0.1528743952512741,42.2252311706543,0.07006552815437317
0.0,1.8157531491474368,0.1273728311061859,34.433876037597656,0.06268154829740524
14.0,1.782969168797979,0.141350656747818,42.06234359741211,0.05796455591917038
165.0,1.5098310455313464,0.2646722197532654,63.06509780883789,0.17542560398578644
2251.0,1.128959499582731,0.5101042985916138,140.22109985351562,0.19971738755702972
0.0,1.9306315507073442,0.0947093591094017,28.071813583374023,0.04443151131272316
3681.0,0.9004657927968583,0.8247848153114319,189.00628662109375,0.49953827261924744
1338.0,1.2538571431742607,0.40421611070632935,109.06991577148438,0.165864035487175
209.0,1.61407551214006,0.20062941312789917,58.63126754760742,0.08741383254528046
0.0,1.937231541353989,0.09402934461832047,29.749530792236328,0.0409640297293663
0.0,1.8061624894111081,0.10369877517223358,29.907562255859375,0.04254808649420738
171.0,1.6483814636605705,0.2559700012207031,58.66704559326172,0.17815639078617096
379.0,1.4738137196062586,0.25971001386642456,72.9527359008789,0.11935718357563019
0.0,1.8701402814248678,0.11081012338399887,28.909881591796875,0.0588843896985054
344.0,1.5981942716625235,0.27017632126808167,69.60807037353516,0.15216673910617828
2531.0,1.173377429756957,0.6090293526649475,161.8874053955078,0.3267138600349426
1391.0,1.208697366941231,0.4522511661052704,123.4681625366211,0.18202853202819824
2711.0,1.1735581633664491,0.6014296412467957,154.686767578125,0.3261047601699829
104.0,1.6435864670870752,0.2279224991798401,55.601070404052734,0.13621655106544495
0.0,1.8897541077657447,0.10394492000341415,31.082611083984375,0.044734857976436615
887.0,1.5585262541443847,0.2927837371826172,73.6862564086914,0.1741505265235901
0.0,2.0165924034412512,0.08534438163042068,24.107582092285156,0.039043888449668884
159.0,1.6342986393574122,0.2469557672739029,60.07694625854492,0.15439048409461975
37.0,1.599366811352864,0.2184993028640747,54.111915588378906,0.09726603329181671
1.0,1.7563130159256652,0.13681812584400177,38.633846282958984,0.06477651000022888
97.0,1.6475885144300513,0.23251384496688843,55.987483978271484,0.14339148998260498
1311.0,1.0905834370548577,0.49859535694122314,124.45713806152344,0.22613388299942017
10.0,1.8437854231463568,0.13163505494594574,36.32243728637695,0.06046660989522934
422.0,1.4284078304612553,0.29725781083106995,84.58700561523438,0.10672321170568466
3814.0,0.983073553912662,0.7548372149467468,184.45596313476562,0.3515474796295166
2994.0,1.0454953643350868,0.6188108325004578,155.40879821777344,0.2641337811946869
1.0,1.5381241780880643,0.23008863627910614,55.648345947265625,0.11511242389678955
18.0,1.8534669019293397,0.14004012942314148,38.34779739379883,0.06677000969648361
93.0,1.5518431357805236,0.22102785110473633,54.629425048828125,0.09749913215637207
10.0,1.9110860153789764,0.1218966618180275,35.79072952270508,0.05314120650291443
377.0,1.562970339638095,0.26315972208976746,69.21321105957031,0.11461977660655975
735.0,1.3888747380972901,0.3490850031375885,86.35201263427734,0.2126540243625641
1289.0,1.3313431696491058,0.405877947807312,102.58219146728516,0.23745191097259521
2381.0,0.9934359902080345,0.6347233057022095,152.3528289794922,0.38378065824508667
213.0,1.65954123679606,0.196802020072937,59.36575698852539,0.08847783505916595
4.0,1.863947634200009,0.11837681382894516,33.47572708129883,0.05036160722374916
0.0,1.9344843704074743,0.10180671513080597,27.97406578063965,0.046753108501434326
136.0,1.6858491558535365,0.23228849470615387,58.048095703125,0.1382742077112198
12.0,1.6686437840476132,0.17731250822544098,49.756309509277344,0.08190499991178513
2550.0,1.1796001695363416,0.4894392192363739,122.21980285644531,0.24907878041267395
195.0,1.6687214355440714,0.1865980327129364,54.379119873046875,0.08433819562196732
44.0,1.62881019757728,0.1833340972661972,57.35466003417969,0.07543803751468658
580.0,1.3723040733038492,0.3189128041267395,81.70459747314453,0.14784970879554749
375.0,1.441351051988073,0.31881144642829895,78.275146484375,0.19500568509101868
101.0,1.6361063576168302,0.22657664120197296,56.56451416015625,0.14117468893527985
423.0,1.4428269839024277,0.3305935263633728,81.1370620727539,0.20506522059440613
1.0,1.9437196416861,0.09885112941265106,27.753009796142578,0.04269739240407944
615.0,1.445305742500627,0.2973710596561432,90.95465087890625,0.11217100918292999
837.0,1.3183276146835676,0.3692827820777893,103.32271575927734,0.1456293761730194
833.0,1.3645339634031353,0.3436085879802704,95.20658874511719,0.13867777585983276
1186.0,1.3242073253707507,0.3883785903453827,99.92108154296875,0.16608209908008575
1117.0,1.2306042941544442,0.41461968421936035,103.30128479003906,0.20404325425624847
1398.0,1.1654195568728345,0.48561590909957886,118.2264175415039,0.225808247923851
581.0,1.5398590649864299,0.32053908705711365,78.28887176513672,0.19756466150283813
1.0,1.9086204943052174,0.10022646188735962,28.989120483398438,0.04313778132200241
0.0,1.9511762528360324,0.08836701512336731,28.348169326782227,0.037911489605903625
12444.0,1.0429878437842182,1.2394371032714844,264.1577453613281,1.2278504371643066
880.0,1.3947769867383828,0.33467140793800354,94.11634826660156,0.1397756189107895
622.0,1.452098777126127,0.29834452271461487,80.5775375366211,0.1334141492843628
310.0,1.589725994156871,0.26541492342948914,66.23865509033203,0.16111263632774353
30.0,1.558781310566653,0.21266378462314606,53.265037536621094,0.09741482138633728
377.0,1.4411253922653326,0.3018221855163574,72.78544616699219,0.19026494026184082
67.0,1.7250099507197876,0.16695381700992584,46.703880310058594,0.07232245802879333
18.0,1.591679195947382,0.19632987678050995,52.24889373779297,0.09391987323760986
17.0,1.9640057339846435,0.1106046736240387,31.856264114379883,0.05713249370455742
0.0,1.8705570242204848,0.11871842294931412,30.400882720947266,0.06116766110062599
2.0,1.8841519161431233,0.12532927095890045,34.913726806640625,0.06007277965545654
60.0,1.654383357264074,0.17825789749622345,50.14153289794922,0.07393823564052582
2304.0,1.0979819799282347,0.5395783185958862,147.8461456298828,0.24388521909713745
2331.0,1.1583605687332388,0.5143144726753235,146.49334716796875,0.20636487007141113
1003.0,1.2521704697681342,0.4380878508090973,111.4810562133789,0.19853642582893372
1.0,1.7448042725318937,0.134224072098732,34.46611785888672,0.0640304684638977
5854.0,0.9263241894090835,0.8588254451751709,200.5663604736328,0.459764301776886
2307.0,1.0625627400039006,0.6083122491836548,159.0482177734375,0.2654385566711426
444.0,1.3844995077308173,0.3178747594356537,78.12776947021484,0.14583879709243774
460.0,1.3735913014478582,0.33873075246810913,81.12015533447266,0.16228604316711426
2.0,1.8821270859721628,0.125514417886734,33.917869567871094,0.06154164671897888
1828.0,1.1957725786286861,0.6020084023475647,128.119873046875,0.3992995023727417
381.0,1.491043394476506,0.29033684730529785,75.97076416015625,0.16513574123382568
349.0,1.5807410721389346,0.2235160619020462,65.06622314453125,0.10154159367084503
715.0,1.4541361568987479,0.2924511134624481,87.58740997314453,0.11740724742412567
2.0,1.513837445231172,0.27916744351387024,68.59814453125,0.13524062931537628
3015.0,1.0099088135357348,0.6505347490310669,162.28897094726562,0.2790486216545105
195.0,1.680432399495254,0.19344834983348846,52.450889587402344,0.07786847651004791
1862.0,1.2188661907298097,0.4886544346809387,125.34324645996094,0.19488149881362915
290.0,1.467024696938649,0.30345436930656433,75.83216094970703,0.1489034742116928
1232.0,1.142434840043587,0.4903929829597473,126.65544128417969,0.24874639511108398
900.0,1.178577185517577,0.47518783807754517,121.52677917480469,0.21015405654907227
399.0,1.2329002505260527,0.4495423138141632,115.70011901855469,0.18167215585708618
531.0,1.5703982159669467,0.23519980907440186,76.13106536865234,0.0972137302160263
3641.0,1.0193002918219294,0.7144802808761597,183.5771026611328,0.3003464937210083
0.0,1.911799600238676,0.10820640623569489,30.666078567504883,0.0499497726559639
706.0,1.4461995012290365,0.3454848825931549,96.22238159179688,0.19580379128456116
0.0,1.9416265126865144,0.08812595158815384,25.29804039001465,0.0431012287735939
330.0,1.5202123243259225,0.2557853162288666,67.79572296142578,0.10546787083148956
627.0,1.4482521474094874,0.2830199897289276,80.06766510009766,0.12613651156425476
59.0,1.6906863345786405,0.1749727725982666,48.63358688354492,0.08123728632926941
114.0,1.6175756406385984,0.20706595480442047,53.181331634521484,0.09515500068664551
576.0,1.502298710311109,0.31470146775245667,82.7010269165039,0.18747790157794952
1917.0,1.1306187964863026,0.5058149695396423,129.43019104003906,0.2222958207130432
4076.0,0.8614477978281131,0.8832833170890808,197.81967163085938,0.5247920751571655
571.0,1.46889034626472,0.30256399512290955,80.66956329345703,0.12721529603004456
1946.0,1.2883612336877714,0.5010995864868164,131.3665771484375,0.2702574133872986
549.0,1.5799622429522935,0.25740867853164673,75.35852813720703,0.0938936173915863
18.0,1.8189777335390953,0.13454867899417877,39.146202087402344,0.058429598808288574
3536.0,1.008954579869694,0.6392892599105835,154.54112243652344,0.29303598403930664
2580.0,1.0309629207311686,0.62673020362854,147.42630004882812,0.2923612892627716
1090.0,1.3079215253928238,0.3679448664188385,98.86749267578125,0.1666758507490158
1236.0,1.3028639400179203,0.3660939335823059,100.07270050048828,0.1685454249382019
44.0,1.7603894621412677,0.15547603368759155,42.07978439331055,0.07121126353740692
231.0,1.431140432395841,0.30017250776290894,77.71238708496094,0.12674486637115479
3.0,1.8994842044899505,0.09952268749475479,32.8663444519043,0.04190174490213394
1784.0,1.237751629261787,0.46791547536849976,124.38152313232422,0.26259106397628784
36.0,1.559367851484995,0.22341448068618774,60.346744537353516,0.10943525284528732
2316.0,1.1035343333231937,0.5867130160331726,136.50880432128906,0.28771543502807617
429.0,1.4942675860313335,0.25889185070991516,74.10626983642578,0.11369126290082932
133.0,1.647257319939707,0.18556074798107147,53.01750564575195,0.0846472680568695
1601.0,1.2123203215207368,0.5397664308547974,145.5672607421875,0.2245713323354721
858.0,1.302402222361481,0.37532392144203186,96.93901824951172,0.17371538281440735
117.0,1.7175925921425785,0.19581438601016998,49.38389205932617,0.09714638441801071
2.0,1.9036821134114992,0.10952330380678177,31.268259048461914,0.047266166657209396
31.0,1.739694444626249,0.15557953715324402,43.8057746887207,0.07051856815814972
1340.0,1.2802779364440302,0.4652250409126282,124.07296752929688,0.19570410251617432
174.0,1.6025780969630943,0.20788152515888214,59.51388168334961,0.09544061124324799
87.0,1.6941406087063924,0.17959901690483093,49.31049346923828,0.0788780003786087
2.0,1.7200608656749465,0.165556862950325,44.40291976928711,0.07443958520889282
74.0,1.6657483381324218,0.21512006223201752,51.39809799194336,0.11667533963918686
815.0,1.4125298885886557,0.3190881907939911,90.79734802246094,0.1314026415348053
288.0,1.5601933130020078,0.23093807697296143,65.60749816894531,0.10609535872936249
1527.0,1.2503611310819347,0.4608241617679596,121.25074768066406,0.1859802007675171
1608.0,1.2129370438191946,0.46669283509254456,122.1846694946289,0.1901060938835144
2.0,1.8215692357433757,0.13482941687107086,36.61448287963867,0.057548969984054565
2326.0,1.128741629462664,0.4914253354072571,140.93133544921875,0.2034788876771927
360.0,1.5343236892804293,0.25883063673973083,71.96989440917969,0.10622513294219971
367.0,1.502368456916833,0.25235530734062195,73.01615142822266,0.11168192327022552
14.0,1.7140048357711994,0.21913506090641022,49.80647277832031,0.1670159548521042
5.0,1.8939766686434296,0.11578415334224701,31.6553897857666,0.052795298397541046
0.0,1.9336425157057473,0.09211708605289459,27.307641983032227,0.04088516905903816
6.0,1.847705655027628,0.12559998035430908,32.9890251159668,0.05128168314695358
48.0,1.6279076566970345,0.22044898569583893,52.63145446777344,0.1394300013780594
0.0,1.8678263226368463,0.11171504110097885,31.14026641845703,0.05347345769405365
1.0,1.9532689727138113,0.10440031439065933,28.429983139038086,0.04944320768117905
1.0,1.9279400833764444,0.09998203814029694,28.965274810791016,0.04427843540906906
2.0,1.9002598671166484,0.11773870885372162,32.98074722290039,0.047804832458496094
0.0,1.9351552909747096,0.09495557099580765,27.433698654174805,0.043620120733976364
1314.0,1.243837677266097,0.5018640160560608,126.27188110351562,0.23247909545898438
89.0,1.6805171270453962,0.20551037788391113,50.45600509643555,0.1292487382888794
0.0,1.817796563193168,0.1208331286907196,34.52717590332031,0.05559071898460388
994.0,1.3462462834597262,0.35349395871162415,93.69646453857422,0.15630507469177246
206.0,1.535625854906345,0.24325232207775116,66.15260314941406,0.10245690494775772
0.0,1.909903603107054,0.09964632987976074,30.774965286254883,0.048881206661462784
1709.0,1.272951381369552,0.44574135541915894,118.482421875,0.24454300105571747
189.0,1.54463441150935,0.25013718008995056,62.20889663696289,0.1504322588443756
0.0,1.9531212035745793,0.10503330826759338,28.789417266845703,0.04706841707229614
2.0,1.8743347499734577,0.11155957728624344,30.59235382080078,0.053087614476680756
56.0,1.8173520422430447,0.1581377238035202,44.05743408203125,0.07166777551174164
104.0,1.5787275741267854,0.22548151016235352,61.0107307434082,0.09711913764476776
817.0,1.4926501531839294,0.2818048894405365,84.37447357177734,0.12232326716184616
394.0,1.5446595037878843,0.24914132058620453,71.55420684814453,0.095218226313591
503.0,1.425128490216545,0.3375791013240814,81.05509948730469,0.20455943048000336
1.0,1.9685959578558676,0.09060172736644745,26.71103858947754,0.040990158915519714
878.0,1.44543425464065,0.33408787846565247,88.32767486572266,0.18137559294700623
29.0,1.8249972268797299,0.13369348645210266,39.1649284362793,0.057717759162187576
135.0,1.5979476082920296,0.2239893674850464,65.27781677246094,0.103390172123909
5.0,1.8264598235298992,0.1252976357936859,33.274784088134766,0.05781877785921097
100.0,1.6590862791520062,0.2180527299642563,53.88197326660156,0.13184872269630432
362.0,1.3805478469367773,0.3183446526527405,81.27742004394531,0.15431717038154602
0.0,1.9144986246076965,0.09805168211460114,29.860881805419922,0.04488048702478409
150.0,1.7366594158919044,0.16259214282035828,49.6571159362793,0.07203440368175507
0.0,1.9263754579509338,0.09628678858280182,27.104711532592773,0.044604696333408356
122.0,1.664189141021589,0.21733227372169495,54.89548873901367,0.12918756902217865
0.0,1.9204562888378278,0.09968261420726776,28.701702117919922,0.04573565348982811
1.0,1.8760757314318053,0.11451884359121323,31.48066520690918,0.057770997285842896
46.0,1.6034132360890467,0.20972321927547455,57.792137145996094,0.09587356448173523
1391.0,1.2301940928114974,0.4347044825553894,110.65899658203125,0.19502878189086914
871.0,1.324546005518211,0.35651230812072754,97.04554748535156,0.16435673832893372
1309.0,1.2537255758831662,0.45438000559806824,111.99140167236328,0.20969463884830475
0.0,1.8963177107017577,0.10930164158344269,31.2243709564209,0.04939351975917816
25.0,1.8851457902954574,0.13732539117336273,40.23792266845703,0.06107664108276367
878.0,1.1978173640204808,0.45268362760543823,111.02977752685547,0.21933181583881378
111.0,1.619369161927521,0.23025350272655487,55.685176849365234,0.14857646822929382
78.0,1.6232717048707135,0.22263894975185394,54.366031646728516,0.14344213902950287
608.0,1.5001471714542833,0.2949773073196411,94.86588287353516,0.10990443825721741
52.0,1.7590527736967472,0.15851525962352753,52.2577018737793,0.06260132789611816
0.0,1.924042197526437,0.09681752324104309,28.28285789489746,0.04148821905255318
524.0,1.4644394656155906,0.2874318063259125,78.22150421142578,0.12473226338624954
1125.0,1.362602050893056,0.38749536871910095,106.36963653564453,0.16233883798122406
974.0,1.325085299143864,0.3900565505027771,93.40743255615234,0.1812678575515747
55.0,1.7689488320111155,0.14717932045459747,44.190460205078125,0.06014730781316757
160.0,1.730986445255807,0.16534440219402313,51.685787200927734,0.06511697173118591
0.0,1.9055566129431094,0.10657444596290588,30.558082580566406,0.046355217695236206
3.0,1.9306175690304301,0.10627833753824234,31.80656623840332,0.04271557182073593
1226.0,1.296220972862145,0.40809598565101624,114.1349105834961,0.15155577659606934
109.0,1.395864336476231,0.29715144634246826,86.47624206542969,0.11004754900932312
0.0,1.9682199464941377,0.09020884335041046,26.24366569519043,0.03945866972208023
0.0,1.9124864405966195,0.11262141913175583,30.640182495117188,0.05219437927007675
1.0,1.8787322513491174,0.1141560971736908,32.31380081176758,0.047854337841272354
11.0,1.8512829977478504,0.11800473183393478,33.917179107666016,0.056466713547706604
76.0,1.6361439022623339,0.18489602208137512,49.546241760253906,0.08568789064884186
379.0,1.259556518539881,0.45926007628440857,122.32887268066406,0.19648973643779755
8.0,1.559962994587643,0.2333611696958542,61.51335906982422,0.12678642570972443
6453.0,0.8742692766088951,0.9692185521125793,219.1204833984375,0.49497926235198975
267.0,1.3357463634448956,0.4009804427623749,93.3677749633789,0.20559576153755188
5992.0,0.8195959124372741,1.0994294881820679,241.61331176757812,0.6152858734130859
1681.0,1.2639761797668894,0.4286952018737793,122.94515228271484,0.167083278298378
7.0,1.8418395225215551,0.1274070292711258,39.79020690917969,0.060003675520420074
5750.0,0.8660468855805773,0.9520649909973145,218.6539306640625,0.48966366052627563
